rolamento,condicao,snapshot,tempo_horas,rms
Bearing1_1,1,2478,6.883333333333334,1.2073550920903449
Bearing1_1,1,2479,6.886111111111111,1.1034728135280483
Bearing1_1,1,2480,6.888888888888889,1.1164533655107842
Bearing1_1,1,2481,6.891666666666667,1.098666624926902
Bearing1_1,1,2482,6.894444444444445,1.5339204559785216
Bearing1_1,1,2483,6.897222222222222,1.177499511872256
Bearing1_1,1,2484,6.9,0.9077102836036266
Bearing1_1,1,2485,6.902777777777778,1.3769482468333354
Bearing1_1,1,2486,6.905555555555556,1.0078881403780549
Bearing1_1,1,2487,6.908333333333333,1.0499906279475522
Bearing1_1,1,2488,6.911111111111111,1.1394263099289654
Bearing1_1,1,2489,6.913888888888889,1.1492651344253917
Bearing1_1,1,2490,6.916666666666667,0.96434259641915
Bearing1_1,1,2491,6.919444444444444,1.0261179611137021
Bearing1_1,1,2492,6.9222222222222225,1.1515780714837014
Bearing1_1,1,2493,6.925,1.2691858103005356
Bearing1_1,1,2494,6.927777777777778,1.018741478331778
Bearing1_1,1,2495,6.930555555555555,1.1297992804822543
Bearing1_1,1,2496,6.933333333333334,0.9006163045323339
Bearing1_1,1,2497,6.936111111111111,0.9706897697091331
Bearing1_1,1,2498,6.938888888888889,1.2026817909226015
Bearing1_1,1,2499,6.941666666666666,1.0468532795071552
Bearing1_1,1,2500,6.944444444444445,1.2305075555977871
Bearing1_1,1,2501,6.947222222222222,0.9167553061456272
Bearing1_1,1,2502,6.95,1.2798220604729214
Bearing1_1,1,2503,6.9527777777777775,1.1052300382764362
Bearing1_1,1,2504,6.955555555555556,1.2051660628656664
Bearing1_1,1,2505,6.958333333333333,1.1748255158977245
Bearing1_1,1,2506,6.961111111111111,1.2273329193524274
Bearing1_1,1,2507,6.963888888888889,1.0627064177002712
Bearing1_1,1,2508,6.966666666666667,1.302500997501844
Bearing1_1,1,2509,6.969444444444444,0.9940900341265139
Bearing1_1,1,2510,6.972222222222222,1.0119083538166387
Bearing1_1,1,2511,6.975,1.0102601267971971
Bearing1_1,1,2512,6.977777777777778,1.280362525617158
Bearing1_1,1,2513,6.980555555555555,1.027694142872608
Bearing1_1,1,2514,6.983333333333333,1.1069211817254225
Bearing1_1,1,2515,6.986111111111111,1.0767717919927016
Bearing1_1,1,2516,6.988888888888889,1.1710441072820463
Bearing1_1,1,2517,6.991666666666666,1.1405646749543297
Bearing1_1,1,2518,6.9944444444444445,0.9598825903488075
Bearing1_1,1,2519,6.997222222222222,1.2300051583473797
Bearing1_1,1,2520,7.0,1.6913266615255884
Bearing1_1,1,2521,7.002777777777778,1.0346699623668145
Bearing1_1,1,2522,7.0055555555555555,0.9258886431868129
Bearing1_1,1,2523,7.008333333333334,0.9460059891418441
Bearing1_1,1,2524,7.011111111111111,1.2124378652001826
Bearing1_1,1,2525,7.013888888888889,1.0254209177616245
Bearing1_1,1,2526,7.016666666666667,1.0466023589592899
Bearing1_1,1,2527,7.019444444444445,1.0671573190602546
Bearing1_1,1,2528,7.022222222222222,1.0896255369301007
Bearing1_1,1,2529,7.025,1.02923180958949
Bearing1_1,1,2530,7.027777777777778,1.1697438199530907
Bearing1_1,1,2531,7.030555555555556,1.0323474183839871
Bearing1_1,1,2532,7.033333333333333,1.0306526640555884
Bearing1_1,1,2533,7.036111111111111,1.1799174992418302
Bearing1_1,1,2534,7.038888888888889,1.179561740335679
Bearing1_1,1,2535,7.041666666666667,1.246145806388365
Bearing1_1,1,2536,7.044444444444444,1.0555965673432959
Bearing1_1,1,2537,7.0472222222222225,0.9694083215294325
Bearing1_1,1,2538,7.05,0.9659159442790888
Bearing1_1,1,2539,7.052777777777778,1.0199672155165211
Bearing1_1,1,2540,7.055555555555555,0.9679429896251491
Bearing1_1,1,2541,7.058333333333334,1.0191681595776063
Bearing1_1,1,2542,7.061111111111111,1.1605861814362
Bearing1_1,1,2543,7.063888888888889,1.0280002674142072
Bearing1_1,1,2544,7.066666666666666,0.9814202841690929
Bearing1_1,1,2545,7.069444444444445,1.0780116339322512
Bearing1_1,1,2546,7.072222222222222,0.9541888276810603
Bearing1_1,1,2547,7.075,1.414600236836872
Bearing1_1,1,2548,7.0777777777777775,1.4500848502760924
Bearing1_1,1,2549,7.080555555555556,1.1861591049263598
Bearing1_1,1,2550,7.083333333333333,1.4270023270788932
Bearing1_1,1,2551,7.086111111111111,0.9518956382462354
Bearing1_1,1,2552,7.088888888888889,1.0786099820426283
Bearing1_1,1,2553,7.091666666666667,1.033131890205961
Bearing1_1,1,2554,7.094444444444444,1.1593278425025249
Bearing1_1,1,2555,7.097222222222222,1.246966992674855
Bearing1_1,1,2556,7.1,0.9721971800748386
Bearing1_1,1,2557,7.102777777777778,1.0069135641842686
Bearing1_1,1,2558,7.105555555555555,1.110139785589354
Bearing1_1,1,2559,7.108333333333333,1.0088470840616628
Bearing1_1,1,2560,7.111111111111111,0.8971567624896067
Bearing1_1,1,2561,7.113888888888889,1.0875306188547933
Bearing1_1,1,2562,7.116666666666666,1.0707257843894724
Bearing1_1,1,2563,7.1194444444444445,0.9307151434553096
Bearing1_1,1,2564,7.122222222222222,1.3405391512575604
Bearing1_1,1,2565,7.125,1.2347377889417535
Bearing1_1,1,2566,7.127777777777778,0.9496139548627952
Bearing1_1,1,2567,7.1305555555555555,0.8635208321805705
Bearing1_1,1,2568,7.133333333333334,1.0900241139427411
Bearing1_1,1,2569,7.136111111111111,1.0965435337649627
Bearing1_1,1,2570,7.138888888888889,1.056646464657674
Bearing1_1,1,2571,7.141666666666667,1.0897074565887899
Bearing1_1,1,2572,7.144444444444445,1.0631345651317787
Bearing1_1,1,2573,7.147222222222222,1.2024044727007197
Bearing1_1,1,2574,7.15,1.112131945168625
Bearing1_1,1,2575,7.152777777777778,1.2566702290804872
Bearing1_1,1,2576,7.155555555555556,1.4709319720588176
Bearing1_1,1,2577,7.158333333333333,1.0988018487581637
Bearing1_1,1,2578,7.161111111111111,1.2080872652820218
Bearing1_1,1,2579,7.163888888888889,1.3067359007599042
Bearing1_1,1,2580,7.166666666666667,1.0189789075663689
Bearing1_1,1,2581,7.169444444444444,1.163103351528138
Bearing1_1,1,2582,7.1722222222222225,1.2558363870254283
Bearing1_1,1,2583,7.175,1.1418172750448805
Bearing1_1,1,2584,7.177777777777778,1.1254440384853504
Bearing1_1,1,2585,7.180555555555555,1.1780393533876685
Bearing1_1,1,2586,7.183333333333334,1.1819524615769017
Bearing1_1,1,2587,7.186111111111111,1.11903090309963
Bearing1_1,1,2588,7.188888888888889,1.046340388496701
Bearing1_1,1,2589,7.191666666666666,1.1098468675233768
Bearing1_1,1,2590,7.194444444444445,1.0826516400418413
Bearing1_1,1,2591,7.197222222222222,1.1896770462822372
Bearing1_1,1,2592,7.2,1.2561765611591358
Bearing1_1,1,2593,7.2027777777777775,1.1186098639339528
Bearing1_1,1,2594,7.205555555555556,1.1472725230313758
Bearing1_1,1,2595,7.208333333333333,1.0694395733631876
Bearing1_1,1,2596,7.211111111111111,1.62648205987518
Bearing1_1,1,2597,7.213888888888889,1.195451790335641
Bearing1_1,1,2598,7.216666666666667,1.2699887112095716
Bearing1_1,1,2599,7.219444444444444,1.3457568182515438
Bearing1_1,1,2600,7.222222222222222,1.34663143343419
Bearing1_1,1,2601,7.225,1.3141269018040656
Bearing1_1,1,2602,7.227777777777778,1.3144960668961712
Bearing1_1,1,2603,7.230555555555555,1.4138916978124718
Bearing1_1,1,2604,7.233333333333333,1.3057155532921887
Bearing1_1,1,2605,7.236111111111111,1.5009835260374091
Bearing1_1,1,2606,7.238888888888889,1.5789880927432258
Bearing1_1,1,2607,7.241666666666666,1.3456699894606958
Bearing1_1,1,2608,7.2444444444444445,1.8740963586417034
Bearing1_1,1,2609,7.247222222222222,1.4338162588616545
Bearing1_1,1,2610,7.25,1.1326244085684136
Bearing1_1,1,2611,7.252777777777778,1.266597289316276
Bearing1_1,1,2612,7.2555555555555555,1.2407687911922882
Bearing1_1,1,2613,7.258333333333334,1.2723266854396023
Bearing1_1,1,2614,7.261111111111111,1.3854884450095464
Bearing1_1,1,2615,7.263888888888889,1.11995516708611
Bearing1_1,1,2616,7.266666666666667,1.2842955327205934
Bearing1_1,1,2617,7.269444444444445,1.2943370818813884
Bearing1_1,1,2618,7.272222222222222,1.2212228359113548
Bearing1_1,1,2619,7.275,1.0562916257070216
Bearing1_1,1,2620,7.277777777777778,1.1681518412578147
Bearing1_1,1,2621,7.280555555555556,1.1440595957542974
Bearing1_1,1,2622,7.283333333333333,1.2654625518719016
Bearing1_1,1,2623,7.286111111111111,1.2622122554004724
Bearing1_1,1,2624,7.288888888888889,1.0250638108771493
Bearing1_1,1,2625,7.291666666666667,1.0863127347235235
Bearing1_1,1,2626,7.294444444444444,1.2195904017180415
Bearing1_1,1,2627,7.2972222222222225,1.1189149396711071
Bearing1_1,1,2628,7.3,1.3812246626782068
Bearing1_1,1,2629,7.302777777777778,1.4364357633436906
Bearing1_1,1,2630,7.305555555555555,1.2899794292506659
Bearing1_1,1,2631,7.308333333333334,0.9563578377990052
Bearing1_1,1,2632,7.311111111111111,1.772689178259546
Bearing1_1,1,2633,7.313888888888889,1.0472976229968278
Bearing1_1,1,2634,7.316666666666666,1.1611551209073439
Bearing1_1,1,2635,7.319444444444445,1.1197341968388792
Bearing1_1,1,2636,7.322222222222222,1.154951748798795
Bearing1_1,1,2637,7.325,1.1351201408706315
Bearing1_1,1,2638,7.3277777777777775,1.337224180553739
Bearing1_1,1,2639,7.330555555555556,1.3450241550192075
Bearing1_1,1,2640,7.333333333333333,1.5624995445027645
Bearing1_1,1,2641,7.336111111111111,1.4677662341854731
Bearing1_1,1,2642,7.338888888888889,1.6993417940141586
Bearing1_1,1,2643,7.341666666666667,1.4038037687458367
Bearing1_1,1,2644,7.344444444444444,1.4306343555853398
Bearing1_1,1,2645,7.347222222222222,1.2622726357681766
Bearing1_1,1,2646,7.35,1.0899954504524203
Bearing1_1,1,2647,7.352777777777778,1.2028174710348993
Bearing1_1,1,2648,7.355555555555555,1.1701977916928088
Bearing1_1,1,2649,7.358333333333333,1.465299733682015
Bearing1_1,1,2650,7.361111111111111,1.3854944091953632
Bearing1_1,1,2651,7.363888888888889,1.4106780542710236
Bearing1_1,1,2652,7.366666666666666,1.7187754641641244
Bearing1_1,1,2653,7.3694444444444445,1.5346224501164831
Bearing1_1,1,2654,7.372222222222222,1.3764827679766387
Bearing1_1,1,2655,7.375,1.255316663992454
Bearing1_1,1,2656,7.377777777777778,1.3880966494865823
Bearing1_1,1,2657,7.3805555555555555,1.5303861932837879
Bearing1_1,1,2658,7.383333333333334,1.4135917411905303
Bearing1_1,1,2659,7.386111111111111,1.267052134805126
Bearing1_1,1,2660,7.388888888888889,1.3095437688253155
Bearing1_1,1,2661,7.391666666666667,1.3007306092693243
Bearing1_1,1,2662,7.394444444444445,1.4807061516177213
Bearing1_1,1,2663,7.397222222222222,1.7369751849165942
Bearing1_1,1,2664,7.4,1.4996814692879858
Bearing1_1,1,2665,7.402777777777778,1.2258633813003177
Bearing1_1,1,2666,7.405555555555556,1.2326481800347238
Bearing1_1,1,2667,7.408333333333333,1.4591906540703377
Bearing1_1,1,2668,7.411111111111111,1.523831079936511
Bearing1_1,1,2669,7.413888888888889,1.1582780183040973
Bearing1_1,1,2670,7.416666666666667,1.459334855402019
Bearing1_1,1,2671,7.419444444444444,1.9570662680625368
Bearing1_1,1,2672,7.4222222222222225,1.645131225916574
Bearing1_1,1,2673,7.425,2.087301321016435
Bearing1_1,1,2674,7.427777777777778,1.3197886945564283
Bearing1_1,1,2675,7.430555555555555,1.2706951029207267
Bearing1_1,1,2676,7.433333333333334,1.5266081319145475
Bearing1_1,1,2677,7.436111111111111,1.4337334931025274
Bearing1_1,1,2678,7.438888888888889,1.3375942838183563
Bearing1_1,1,2679,7.441666666666666,1.560471659866466
Bearing1_1,1,2680,7.444444444444445,1.6128296506895725
Bearing1_1,1,2681,7.447222222222222,1.5809051862618162
Bearing1_1,1,2682,7.45,1.288423354179606
Bearing1_1,1,2683,7.4527777777777775,1.3178337469865296
Bearing1_1,1,2684,7.455555555555556,1.679734171679043
Bearing1_1,1,2685,7.458333333333333,1.2518492680336704
Bearing1_1,1,2686,7.461111111111111,1.2902203148477125
Bearing1_1,1,2687,7.463888888888889,1.300149242144027
Bearing1_1,1,2688,7.466666666666667,1.1440633893002037
Bearing1_1,1,2689,7.469444444444444,1.3777241552768174
Bearing1_1,1,2690,7.472222222222222,1.3797478242223744
Bearing1_1,1,2691,7.475,1.3402512272457312
Bearing1_1,1,2692,7.477777777777778,1.6092662992540498
Bearing1_1,1,2693,7.480555555555555,1.8224321545846862
Bearing1_1,1,2694,7.483333333333333,1.8414192214471543
Bearing1_1,1,2695,7.486111111111111,1.4873043330096842
Bearing1_1,1,2696,7.488888888888889,1.5754077484456908
Bearing1_1,1,2697,7.491666666666666,1.3124803023317237
Bearing1_1,1,2698,7.4944444444444445,1.66679385707466
Bearing1_1,1,2699,7.497222222222222,1.2776474096663863
Bearing1_1,1,2700,7.5,1.2751522583494272
Bearing1_1,1,2701,7.502777777777778,1.7298476582714835
Bearing1_1,1,2702,7.5055555555555555,1.6359648234867425
Bearing1_1,1,2703,7.508333333333334,1.2847779763397456
Bearing1_1,1,2704,7.511111111111111,1.5060555767789734
Bearing1_1,1,2705,7.513888888888889,1.3025953283017093
Bearing1_1,1,2706,7.516666666666667,1.603571045456081
Bearing1_1,1,2707,7.519444444444445,1.4565962974381543
Bearing1_1,1,2708,7.522222222222222,1.7262346533417667
Bearing1_1,1,2709,7.525,1.4617993688737256
Bearing1_1,1,2710,7.527777777777778,1.7034779664211523
Bearing1_1,1,2711,7.530555555555556,1.662072703132455
Bearing1_1,1,2712,7.533333333333333,1.4569338090342896
Bearing1_1,1,2713,7.536111111111111,1.1222819910425472
Bearing1_1,1,2714,7.538888888888889,1.237955486338766
Bearing1_1,1,2715,7.541666666666667,1.2446638683271585
Bearing1_1,1,2716,7.544444444444444,1.396631225498657
Bearing1_1,1,2717,7.5472222222222225,1.2219756859146382
Bearing1_1,1,2718,7.55,1.3899870315734701
Bearing1_1,1,2719,7.552777777777778,1.579948357963275
Bearing1_1,1,2720,7.555555555555555,1.2012870302613798
Bearing1_1,1,2721,7.558333333333334,1.6138783955793634
Bearing1_1,1,2722,7.561111111111111,1.2526221052680018
Bearing1_1,1,2723,7.563888888888889,1.7164513426101435
Bearing1_1,1,2724,7.566666666666666,1.9452686327932727
Bearing1_1,1,2725,7.569444444444445,1.4316655604793567
Bearing1_1,1,2726,7.572222222222222,1.812977205239158
Bearing1_1,1,2727,7.575,1.4783731306119479
Bearing1_1,1,2728,7.5777777777777775,1.3676666364517727
Bearing1_1,1,2729,7.580555555555556,1.3116061068935498
Bearing1_1,1,2730,7.583333333333333,1.2442472584429896
Bearing1_1,1,2731,7.586111111111111,1.4200622325351429
Bearing1_1,1,2732,7.588888888888889,1.6942412332395547
Bearing1_1,1,2733,7.591666666666667,1.569359971876716
Bearing1_1,1,2734,7.594444444444444,1.6704248462684492
Bearing1_1,1,2735,7.597222222222222,1.3512809059006863
Bearing1_1,1,2736,7.6,1.7209102539950343
Bearing1_1,1,2737,7.602777777777778,1.866601751948273
Bearing1_1,1,2738,7.605555555555555,1.444225778311954
Bearing1_1,1,2739,7.608333333333333,1.4649032921950298
Bearing1_1,1,2740,7.611111111111111,1.3359243959466818
Bearing1_1,1,2741,7.613888888888889,1.6527140054800598
Bearing1_1,1,2742,7.616666666666666,1.538449795913382
Bearing1_1,1,2743,7.6194444444444445,1.653133846435704
Bearing1_1,1,2744,7.622222222222222,1.5861427139566389
Bearing1_1,1,2745,7.625,1.500964623900372
Bearing1_1,1,2746,7.627777777777778,1.2622617622569048
Bearing1_1,1,2747,7.6305555555555555,1.527424381671364
Bearing1_1,1,2748,7.633333333333334,2.4960632414983346
Bearing1_1,1,2749,7.636111111111111,2.2896629845445102
Bearing1_1,1,2750,7.638888888888889,2.4713838300283144
Bearing1_1,1,2751,7.641666666666667,1.9485652131064974
Bearing1_1,1,2752,7.644444444444445,2.2074811867269193
Bearing1_1,1,2753,7.647222222222222,2.41236497097057
Bearing1_1,1,2754,7.65,2.4463517584828502
Bearing1_1,1,2755,7.652777777777778,2.620344443381732
Bearing1_1,1,2756,7.655555555555556,2.3481257302414695
Bearing1_1,1,2757,7.658333333333333,2.2268333742841904
Bearing1_1,1,2758,7.661111111111111,2.642870472173412
Bearing1_1,1,2759,7.663888888888889,2.272060760128152
Bearing1_1,1,2760,7.666666666666667,2.094397279355274
Bearing1_1,1,2761,7.669444444444444,2.666858091033493
Bearing1_1,1,2762,7.6722222222222225,2.046810558690767
Bearing1_1,1,2763,7.675,2.5623728635395975
Bearing1_1,1,2764,7.677777777777778,2.306803391366691
Bearing1_1,1,2765,7.680555555555555,3.445094312414067
Bearing1_1,1,2766,7.683333333333334,2.633378274130799
Bearing1_1,1,2767,7.686111111111111,2.834757067962482
Bearing1_1,1,2768,7.688888888888889,3.844818356725638
Bearing1_1,1,2769,7.691666666666666,3.62073844970078
Bearing1_1,1,2770,7.694444444444445,3.838140199665039
Bearing1_1,1,2771,7.697222222222222,4.110669215752232
Bearing1_1,1,2772,7.7,3.23923865444629
Bearing1_1,1,2773,7.7027777777777775,4.294854434723757
Bearing1_1,1,2774,7.705555555555556,3.2761041761342358
Bearing1_1,1,2775,7.708333333333333,2.98634257052421
Bearing1_1,1,2776,7.711111111111111,4.122991715112869
Bearing1_1,1,2777,7.713888888888889,3.763784656038688
Bearing1_1,1,2778,7.716666666666667,3.2220902901705055
Bearing1_1,1,2779,7.719444444444444,2.4960697693276845
Bearing1_1,1,2780,7.722222222222222,3.6475122893820577
Bearing1_1,1,2781,7.725,4.590753462971357
Bearing1_1,1,2782,7.727777777777778,3.007050504956821
Bearing1_1,1,2783,7.730555555555555,3.9766955769015584
Bearing1_1,1,2784,7.733333333333333,3.9702740171802353
Bearing1_1,1,2785,7.736111111111111,4.163357292044062
Bearing1_1,1,2786,7.738888888888889,4.729178092857953
Bearing1_1,1,2787,7.741666666666666,4.478154220798017
Bearing1_1,1,2788,7.7444444444444445,3.8502799507776246
Bearing1_1,1,2789,7.747222222222222,3.921593761357574
Bearing1_1,1,2790,7.75,4.33414572145874
Bearing1_1,1,2791,7.752777777777778,6.154253286495001
Bearing1_1,1,2792,7.7555555555555555,4.700530107441415
Bearing1_1,1,2793,7.758333333333334,4.33062250667431
Bearing1_1,1,2794,7.761111111111111,4.122602028901446
Bearing1_1,1,2795,7.763888888888889,4.462398118551431
Bearing1_1,1,2796,7.766666666666667,4.696505192477176
Bearing1_1,1,2797,7.769444444444445,5.125993187270776
Bearing1_1,1,2798,7.772222222222222,7.165898349703061
Bearing1_1,1,2799,7.775,4.068365555593547
Bearing1_1,1,2800,7.777777777777778,5.131717802739991
Bearing1_1,1,2801,7.780555555555556,5.861496332987609
Bearing1_1,1,2802,7.783333333333333,5.711589609492835
Bearing1_2,1,0,0.0,0.5205524824202664
Bearing1_2,1,1,0.002777777777777778,0.5040898632451319
Bearing1_2,1,2,0.005555555555555556,0.5330089502758882
Bearing1_2,1,3,0.008333333333333333,0.5182991212653375
Bearing1_2,1,4,0.011111111111111112,0.4826596917906033
Bearing1_2,1,5,0.013888888888888888,0.48882441566416307
Bearing1_2,1,6,0.016666666666666666,0.5258414056668399
Bearing1_2,1,7,0.019444444444444445,0.41073941227213756
Bearing1_2,1,8,0.022222222222222223,0.3522954501408122
Bearing1_2,1,9,0.025,0.3322144698764217
Bearing1_2,1,10,0.027777777777777776,0.3780160484117985
Bearing1_2,1,11,0.030555555555555555,0.484063313067423
Bearing1_2,1,12,0.03333333333333333,0.5128075086391437
Bearing1_2,1,13,0.03611111111111111,0.4589839676857605
Bearing1_2,1,14,0.03888888888888889,0.4435479993314855
Bearing1_2,1,15,0.041666666666666664,0.4749588546558416
Bearing1_2,1,16,0.044444444444444446,0.39405937606045727
Bearing1_2,1,17,0.04722222222222222,0.37633375448935497
Bearing1_2,1,18,0.05,0.338643722090836
Bearing1_2,1,19,0.05277777777777778,0.33637378930409445
Bearing1_2,1,20,0.05555555555555555,0.3637524042160501
Bearing1_2,1,21,0.058333333333333334,0.3377697242831108
Bearing1_2,1,22,0.06111111111111111,0.35619888573864367
Bearing1_2,1,23,0.06388888888888888,0.4117577972464691
Bearing1_2,1,24,0.06666666666666667,0.33917372917662375
Bearing1_2,1,25,0.06944444444444445,0.34525582719665293
Bearing1_2,1,26,0.07222222222222222,0.36852001511825816
Bearing1_2,1,27,0.075,0.309777132489108
Bearing1_2,1,28,0.07777777777777778,0.334872660219825
Bearing1_2,1,29,0.08055555555555556,0.3098585974809603
Bearing1_2,1,30,0.08333333333333333,0.3342732799751705
Bearing1_2,1,31,0.08611111111111111,0.3288847472986506
Bearing1_2,1,32,0.08888888888888889,0.3313945962068402
Bearing1_2,1,33,0.09166666666666666,0.35274131496431427
Bearing1_2,1,34,0.09444444444444444,0.3189779922172866
Bearing1_2,1,35,0.09722222222222222,0.32119587149391154
Bearing1_2,1,36,0.1,0.33625369758205365
Bearing1_2,1,37,0.10277777777777777,0.4016365173126848
Bearing1_2,1,38,0.10555555555555556,0.3390203018827761
Bearing1_2,1,39,0.10833333333333334,0.3415551439130628
Bearing1_2,1,40,0.1111111111111111,0.32570582035253304
Bearing1_2,1,41,0.11388888888888889,0.3243285899845148
Bearing1_2,1,42,0.11666666666666667,0.33949050126092106
Bearing1_2,1,43,0.11944444444444445,0.32041562694427395
Bearing1_2,1,44,0.12222222222222222,0.3033038450410431
Bearing1_2,1,45,0.125,0.31610267982528156
Bearing1_2,1,46,0.12777777777777777,0.34561698472760755
Bearing1_2,1,47,0.13055555555555556,0.3374746588169772
Bearing1_2,1,48,0.13333333333333333,0.33571082318031936
Bearing1_2,1,49,0.1361111111111111,0.3151667073299009
Bearing1_2,1,50,0.1388888888888889,0.3154767091460622
Bearing1_2,1,51,0.14166666666666666,0.3403908627894296
Bearing1_2,1,52,0.14444444444444443,0.3369714446215256
Bearing1_2,1,53,0.14722222222222223,0.3233334432795817
Bearing1_2,1,54,0.15,0.31909246906909233
Bearing1_2,1,55,0.1527777777777778,0.3638114300272632
Bearing1_2,1,56,0.15555555555555556,0.3524977932814629
Bearing1_2,1,57,0.15833333333333333,0.33797660975097865
Bearing1_2,1,58,0.16111111111111112,0.3291563125445911
Bearing1_2,1,59,0.1638888888888889,0.3449464911447666
Bearing1_2,1,60,0.16666666666666666,0.3737631292383591
Bearing1_2,1,61,0.16944444444444445,0.3737294390246437
Bearing1_2,1,62,0.17222222222222222,0.319125040882326
Bearing1_2,1,63,0.175,0.32785671153824525
Bearing1_2,1,64,0.17777777777777778,0.34178504520558145
Bearing1_2,1,65,0.18055555555555555,0.33830453084740086
Bearing1_2,1,66,0.18333333333333332,0.36402361680127815
Bearing1_2,1,67,0.18611111111111112,0.3762062313396933
Bearing1_2,1,68,0.18888888888888888,0.3610808376253623
Bearing1_2,1,69,0.19166666666666668,0.34611965141574574
Bearing1_2,1,70,0.19444444444444445,0.343266712402129
Bearing1_2,1,71,0.19722222222222222,0.3153321206662069
Bearing1_2,1,72,0.2,0.31907877566453724
Bearing1_2,1,73,0.20277777777777778,0.3260946684268092
Bearing1_2,1,74,0.20555555555555555,0.34472091091894036
Bearing1_2,1,75,0.20833333333333334,0.32983852649571715
Bearing1_2,1,76,0.2111111111111111,0.33556885832357586
Bearing1_2,1,77,0.21388888888888888,0.3233677105890214
Bearing1_2,1,78,0.21666666666666667,0.3427168435919721
Bearing1_2,1,79,0.21944444444444444,0.3492905373045139
Bearing1_2,1,80,0.2222222222222222,0.3321800613160444
Bearing1_2,1,81,0.225,0.33482550859257615
Bearing1_2,1,82,0.22777777777777777,0.3246303603542798
Bearing1_2,1,83,0.23055555555555557,0.3225205954700107
Bearing1_2,1,84,0.23333333333333334,0.313512806716107
Bearing1_2,1,85,0.2361111111111111,0.3375789336560934
Bearing1_2,1,86,0.2388888888888889,0.3333543426092781
Bearing1_2,1,87,0.24166666666666667,0.3457336720918193
Bearing1_2,1,88,0.24444444444444444,0.33030238075445034
Bearing1_2,1,89,0.24722222222222223,0.3489551686238442
Bearing1_2,1,90,0.25,0.3412989797366694
Bearing1_2,1,91,0.25277777777777777,0.3214507057747234
Bearing1_2,1,92,0.25555555555555554,0.3394243470449756
Bearing1_2,1,93,0.25833333333333336,0.33490150017635556
Bearing1_2,1,94,0.2611111111111111,0.3386129516245562
Bearing1_2,1,95,0.2638888888888889,0.3369037840412076
Bearing1_2,1,96,0.26666666666666666,0.33514011964287116
Bearing1_2,1,97,0.26944444444444443,0.3484752574664025
Bearing1_2,1,98,0.2722222222222222,0.3271889440734898
Bearing1_2,1,99,0.275,0.32396980183139845
Bearing1_2,1,100,0.2777777777777778,0.341046220143593
Bearing1_2,1,101,0.28055555555555556,0.3136079234891507
Bearing1_2,1,102,0.2833333333333333,0.3254857605402755
Bearing1_2,1,103,0.2861111111111111,0.3339198603956994
Bearing1_2,1,104,0.28888888888888886,0.3312400915351538
Bearing1_2,1,105,0.2916666666666667,0.31011462283940044
Bearing1_2,1,106,0.29444444444444445,0.315601120361444
Bearing1_2,1,107,0.2972222222222222,0.3190724020233406
Bearing1_2,1,108,0.3,0.33598977270145075
Bearing1_2,1,109,0.30277777777777776,0.3188749509217939
Bearing1_2,1,110,0.3055555555555556,0.33616462541676356
Bearing1_2,1,111,0.30833333333333335,0.3156542246612137
Bearing1_2,1,112,0.3111111111111111,0.29367341164958166
Bearing1_2,1,113,0.3138888888888889,0.33409601349371665
Bearing1_2,1,114,0.31666666666666665,0.30659760012603915
Bearing1_2,1,115,0.3194444444444444,0.315238201761292
Bearing1_2,1,116,0.32222222222222224,0.3627644754311904
Bearing1_2,1,117,0.325,0.34508802538590033
Bearing1_2,1,118,0.3277777777777778,0.31158565178064906
Bearing1_2,1,119,0.33055555555555555,0.3439593679034682
Bearing1_2,1,120,0.3333333333333333,0.3348742909693656
Bearing1_2,1,121,0.33611111111111114,0.31592465326766356
Bearing1_2,1,122,0.3388888888888889,0.37332078609113584
Bearing1_2,1,123,0.3416666666666667,0.37819990875517007
Bearing1_2,1,124,0.34444444444444444,0.32914405725911644
Bearing1_2,1,125,0.3472222222222222,0.3200404010441273
Bearing1_2,1,126,0.35,0.3542984270779064
Bearing1_2,1,127,0.3527777777777778,0.43420698489876963
Bearing1_2,1,128,0.35555555555555557,0.32568477538862917
Bearing1_2,1,129,0.35833333333333334,0.34533222628769294
Bearing1_2,1,130,0.3611111111111111,0.352474764911006
Bearing1_2,1,131,0.3638888888888889,0.3090523394935414
Bearing1_2,1,132,0.36666666666666664,0.3141190985583365
Bearing1_2,1,133,0.36944444444444446,0.3165272524946426
Bearing1_2,1,134,0.37222222222222223,0.3522906397454691
Bearing1_2,1,135,0.375,0.3050747257578215
Bearing1_2,1,136,0.37777777777777777,0.3641225091334454
Bearing1_2,1,137,0.38055555555555554,0.33061237894532597
Bearing1_2,1,138,0.38333333333333336,0.3182462069897403
Bearing1_2,1,139,0.3861111111111111,0.2924328560467406
Bearing1_2,1,140,0.3888888888888889,0.28609515840752153
Bearing1_2,1,141,0.39166666666666666,0.3066472643103351
Bearing1_2,1,142,0.39444444444444443,0.31080743773048963
Bearing1_2,1,143,0.3972222222222222,0.33633996366544405
Bearing1_2,1,144,0.4,0.3392110754100514
Bearing1_2,1,145,0.4027777777777778,0.3938692332153797
Bearing1_2,1,146,0.40555555555555556,0.2946174662884797
Bearing1_2,1,147,0.4083333333333333,0.3805953897352379
Bearing1_2,1,148,0.4111111111111111,0.307928999345347
Bearing1_2,1,149,0.41388888888888886,0.39353961180345154
Bearing1_2,1,150,0.4166666666666667,0.3086370387093163
